elapsed_s,log_timestamp_unix_s,source_time_boot_ms,seq,sysid,compid,north_x_m,east_y_m,down_z_m,velocity_north_mps,velocity_east_mps,velocity_down_mps
346.779539,1788179942.649045,455354,249,1,1,-27.1771297454834,5.491995334625244,-3.6805906295776367,0.48843520879745483,0.10730618238449097,-0.7597742080688477
347.184663,1788179943.054169,455855,22,1,1,-26.709531784057617,5.532614231109619,-3.9514052867889404,1.0799226760864258,0.0335441492497921,-0.2705940306186676
347.653977,1788179943.523483,456354,50,1,1,-26.15769386291504,5.537867069244385,-3.981670618057251,1.186905026435852,-0.10825614631175995,0.07178178429603577
348.219708,1788179944.089214,456854,79,1,1,-25.596752166748047,5.527223110198975,-3.9840285778045654,1.0616319179534912,-0.19686132669448853,-0.07829251140356064
348.731013,1788179944.600519,457352,107,1,1,-25.223005294799805,5.427544116973877,-4.022694110870361,0.6938666701316833,-0.2065754234790802,-0.05637401342391968
349.143551,1788179945.013057,457854,136,1,1,-24.924232482910156,5.359373569488525,-4.026211738586426,0.7169151902198792,-0.11156667023897171,0.09284163266420364
349.790620,1788179945.660126,458362,164,1,1,-24.506319046020508,5.305428504943848,-4.015762805938721,0.8563210964202881,-0.17134539783000946,-0.1299053281545639
350.181935,1788179946.051441,458857,193,1,1,-24.100038528442383,5.185959339141846,-4.071605682373047,0.6529598236083984,-0.30783137679100037,-0.1597185879945755
350.682338,1788179946.551844,459352,221,1,1,-23.782960891723633,5.084411144256592,-4.145917892456055,0.6254984140396118,-0.32737380266189575,-0.08506666868925095
351.225600,1788179947.095106,459852,250,1,1,-23.46693229675293,4.997506141662598,-4.177783966064453,0.5053219199180603,-0.2730516195297241,-0.02077406458556652
351.679315,1788179947.548821,460354,23,1,1,-23.16497230529785,4.864536762237549,-4.146343231201172,0.49573230743408203,-0.29401618242263794,0.09127789735794067
352.147073,1788179948.016579,460860,52,1,1,-22.82939338684082,4.801278114318848,-4.0901103019714355,0.7578007578849792,-0.1419811099767685,0.11420067399740219
352.705829,1788179948.575335,461355,80,1,1,-22.424850463867188,4.747534275054932,-4.086357116699219,0.6173585653305054,-0.15077915787696838,0.07236159592866898
353.176531,1788179949.046037,461854,110,1,1,-22.096588134765625,4.697083950042725,-4.015305995941162,0.46712779998779297,-0.08523961901664734,0.16413213312625885
353.674311,1788179949.543817,462357,138,1,1,-21.860383987426758,4.6743597984313965,-3.948768377304077,0.14672616124153137,-0.021707991138100624,0.00634688138961792
354.207472,1788179950.076978,462854,167,1,1,-21.79901695251465,4.672886371612549,-3.9506359100341797,-0.02828538417816162,0.03309385105967522,0.01780398003757
354.675538,1788179950.545044,463360,195,1,1,-21.782777786254883,4.666088104248047,-3.95566463470459,-0.00248555070720613,0.02271740324795246,0.04177770018577576
355.237127,1788179951.106633,463854,225,1,1,-21.76188850402832,4.66644287109375,-3.9601478576660156,0.030974045395851135,-0.004425115883350372,0.02647513709962368
355.689065,1788179951.558571,464357,254,1,1,-21.73906135559082,4.661287784576416,-3.947983741760254,0.03958087041974068,-0.00651113037019968,0.023942094296216965
356.162784,1788179952.032290,464854,28,1,1,-21.723602294921875,4.664048671722412,-3.941401958465576,0.03728669509291649,0.018213346600532532,-0.004999070893973112
356.671953,1788179952.541459,465357,57,1,1,-21.755441665649414,4.684601306915283,-3.942701578140259,-0.07669242471456528,0.07797377556562424,-0.03699425607919693
357.202007,1788179953.071513,465854,87,1,1,-21.859498977661133,4.754356384277344,-3.9943814277648926,-0.32452887296676636,0.15876612067222595,-0.1258758306503296
357.654229,1788179953.523735,466354,116,1,1,-22.14821434020996,4.822553634643555,-4.070117950439453,-0.58901047706604,0.1608138531446457,-0.09596136212348938
358.354084,1788179954.223590,466854,147,1,1,-22.43882942199707,4.890346050262451,-4.065560817718506,-0.5434802174568176,0.16709618270397186,0.11997898668050766
358.742098,1788179954.611604,467355,176,1,1,-22.713272094726562,4.919617176055908,-4.002373695373535,-0.4402734041213989,-0.0414402075111866,0.0814749002456665
359.271384,1788179955.140890,467854,206,1,1,-22.905887603759766,4.794107913970947,-3.9592907428741455,-0.2832340896129608,-0.4166402518749237,-0.0002513549115974456
359.664583,1788179955.534089,468357,235,1,1,-22.95623779296875,4.539849281311035,-3.9383678436279297,0.10063966363668442,-0.6356411576271057,0.050114311277866364
360.192136,1788179956.061642,468852,9,1,1,-22.921016693115234,4.234818458557129,-3.9222161769866943,0.09685404598712921,-0.6713578701019287,0.07814344763755798
360.643131,1788179956.512637,469357,38,1,1,-22.947147369384766,3.968947649002075,-3.9119882583618164,-0.011963210068643093,-0.5225696563720703,-0.05190427601337433
361.204896,1788179957.074402,469860,68,1,1,-23.017723083496094,3.7054543495178223,-3.939710855484009,-0.026436874642968178,-0.515598714351654,0.03396308422088623
361.643168,1788179957.512674,470357,98,1,1,-22.99526596069336,3.420945167541504,-3.894767999649048,0.09148512780666351,-0.48844608664512634,0.027859963476657867
362.143442,1788179958.012948,470854,128,1,1,-22.954721450805664,3.1963038444519043,-3.893502712249756,0.08598912507295609,-0.3698979914188385,-0.04168771207332611
362.719533,1788179958.589039,471357,157,1,1,-22.91100311279297,3.042752981185913,-3.9367806911468506,0.17540177702903748,-0.16689613461494446,-0.08218154311180115
363.187232,1788179959.056738,471855,187,1,1,-22.77708625793457,2.9655470848083496,-3.917219638824463,0.3345664143562317,-0.13140088319778442,0.04277739301323891
363.718026,1788179959.587532,472357,216,1,1,-22.633527755737305,2.8943583965301514,-3.8857672214508057,0.1697143167257309,-0.10219834744930267,0.009776715189218521
364.141616,1788179960.011122,472855,246,1,1,-22.512359619140625,2.8304147720336914,-3.89574933052063,0.23105782270431519,-0.07769125699996948,-0.06902220845222473
364.668122,1788179960.537628,473357,19,1,1,-22.386791229248047,2.7570106983184814,-3.9235849380493164,0.169722780585289,-0.04997957497835159,-0.062018558382987976
365.136521,1788179961.006027,473855,49,1,1,-22.27797508239746,2.728782892227173,-3.9243264198303223,0.2259288728237152,0.012220611795783043,0.023043425753712654
365.714775,1788179961.584281,474355,78,1,1,-22.150955200195312,2.7150254249572754,-3.9074580669403076,0.1391930729150772,0.04802202433347702,0.0300606619566679
366.165588,1788179962.035094,474855,108,1,1,-22.104124069213867,2.72678279876709,-3.8824260234832764,0.06912413239479065,0.0576184019446373,0.028984947130084038
366.635500,1788179962.505006,475357,137,1,1,-22.065359115600586,2.716064214706421,-3.8665921688079834,0.03035746142268181,0.00371643272228539,-0.0018759341910481453
367.195950,1788179963.065456,475854,167,1,1,-22.03638458251953,2.6801838874816895,-3.8597664833068848,0.035598497837781906,-0.013520254753530025,-0.014007758349180222
367.662932,1788179963.532438,476355,196,1,1,-22.01395606994629,2.662797212600708,-3.8557162284851074,0.03500119596719742,0.016112705692648888,-0.005998550448566675
368.131122,1788179964.000628,476855,226,1,1,-21.991165161132812,2.6575870513916016,-3.852910041809082,0.04999937862157822,0.033175989985466,-0.015209009870886803
368.712777,1788179964.582283,477357,255,1,1,-21.98492431640625,2.64888334274292,-3.8584682941436768,0.026455601677298546,0.010729198344051838,0.003767417510971427
369.162256,1788179965.031762,477854,29,1,1,-21.978042602539062,2.6298153400421143,-3.8587024211883545,0.012932248413562775,-0.0050156693905591965,-0.00028735888190567493
369.725026,1788179965.594532,478355,58,1,1,-21.97427749633789,2.615755558013916,-3.857010841369629,0.013687088154256344,-0.01465550810098648,-0.0074953376315534115
370.131803,1788179966.001309,478854,88,1,1,-21.981157302856445,2.6042356491088867,-3.860318899154663,0.004972652066498995,0.00334206223487854,-0.0066048880107700825
370.661280,1788179966.530786,479354,117,1,1,-22.016468048095703,2.59671688079834,-3.8616831302642822,-0.12417785823345184,-0.027412092313170433,-0.061091504991054535
371.302786,1788179967.172292,479854,147,1,1,-22.138267517089844,2.5815670490264893,-3.8989150524139404,-0.33513903617858887,0.07801330089569092,-0.11312597990036011
371.769272,1788179967.638778,480357,177,1,1,-22.365394592285156,2.635958194732666,-3.9304611682891846,-0.6997552514076233,0.09751402586698532,-0.11169344931840897
372.270383,1788179968.139889,480855,207,1,1,-22.70057487487793,2.68951416015625,-3.8958349227905273,-0.5877842307090759,0.11649143695831299,0.12781545519828796
372.726053,1788179968.595559,481357,236,1,1,-22.854612350463867,2.7933578491210938,-3.8547067642211914,-0.09677843749523163,0.31407031416893005,0.04905279353260994
373.149676,1788179969.019182,481854,10,1,1,-22.828765869140625,2.9673378467559814,-3.8135619163513184,0.15764424204826355,0.18000450730323792,0.1521565318107605
373.649820,1788179969.519326,482354,39,1,1,-22.761457443237305,3.1297695636749268,-3.755610704421997,0.23548097908496857,0.2693014144897461,0.11814414709806442
374.228153,1788179970.097659,482855,69,1,1,-22.767011642456055,3.244236946105957,-3.700763702392578,-0.03104962222278118,0.14006538689136505,0.06718545407056808
374.649066,1788179970.518572,483354,98,1,1,-22.866968154907227,3.265162944793701,-3.7078680992126465,-0.01018175482749939,0.0575287900865078,-0.03662849962711334
375.136520,1788179971.006026,483854,128,1,1,-22.88844108581543,3.3924248218536377,-3.7622737884521484,0.14255738258361816,0.26853710412979126,-0.2086769938468933
375.713043,1788179971.582549,484357,157,1,1,-22.804105758666992,3.5845320224761963,-3.811577558517456,0.4235762357711792,0.15806609392166138,0.004124968312680721
376.166493,1788179972.035999,484855,187,1,1,-22.659034729003906,3.611937999725342,-3.823312759399414,0.3413955569267273,-0.36650195717811584,-0.002643115818500519
376.681640,1788179972.551146,485354,216,1,1,-22.628124237060547,3.414327383041382,-3.8493244647979736,0.032738205045461655,-0.6707427501678467,-0.03904065862298012
377.213475,1788179973.082981,485854,246,1,1,-22.621416091918945,3.1369752883911133,-3.8707077503204346,0.022880136966705322,-0.6861575245857239,-0.03373214974999428
377.680256,1788179973.549762,486354,19,1,1,-22.594331741333008,2.927997350692749,-3.8613967895507812,0.13131070137023926,-0.5357492566108704,0.05793517082929611
378.182709,1788179974.052215,486855,49,1,1,-22.465421676635742,2.8038365840911865,-3.83622670173645,0.1885475069284439,-0.22858008742332458,-0.018477585166692734
378.711367,1788179974.580873,487357,78,1,1,-22.23415184020996,2.705279588699341,-3.8228745460510254,0.37797534465789795,-0.11316868662834167,-0.04937263950705528
379.135663,1788179975.005169,487857,108,1,1,-21.96417999267578,2.6524791717529297,-3.8209667205810547,0.5241354703903198,0.004041914828121662,0.051728781312704086
379.757041,1788179975.626547,488354,137,1,1,-21.641454696655273,2.6389565467834473,-3.8134310245513916,0.5725923776626587,0.033462412655353546,0.023604676127433777
380.163929,1788179976.033435,488854,167,1,1,-21.306964874267578,2.6090385913848877,-3.8315060138702393,0.5414021611213684,0.004998136777430773,-0.10065094381570816
380.660941,1788179976.530447,489357,196,1,1,-20.95024871826172,2.5490148067474365,-3.7832281589508057,0.6501333713531494,-0.06892223656177521,0.05537460371851921
381.303990,1788179977.173496,489855,226,1,1,-20.676612854003906,2.4925665855407715,-3.757120132446289,0.5461838245391846,-0.14670109748840332,0.0433269664645195
381.817958,1788179977.687464,490357,0,1,1,-20.452177047729492,2.4330432415008545,-3.782982110977173,0.49041032791137695,-0.08015937358140945,0.07751552760601044
382.270750,1788179978.140256,490855,32,1,1,-20.172739028930664,2.439178228378296,-3.747269630432129,0.5250054597854614,0.17220903933048248,-0.0016401197062805295
382.691752,1788179978.561258,491357,63,1,1,-19.875741958618164,2.506697416305542,-3.7349653244018555,0.4920443892478943,0.26338323950767517,-0.07860665768384933
383.199759,1788179979.069265,491855,93,1,1,-19.613449096679688,2.6068263053894043,-3.718578338623047,0.48180171847343445,0.24847370386123657,0.10612811148166656
383.691900,1788179979.561406,492357,122,1,1,-19.379335403442383,2.589653730392456,-3.677567958831787,0.40699949860572815,-0.0924895852804184,0.12276329845190048
384.225069,1788179980.094575,492854,152,1,1,-19.183839797973633,2.45796275138855,-3.6400294303894043,0.2851976752281189,-0.1575629860162735,0.02699292078614235
384.677605,1788179980.547111,493357,181,1,1,-19.049280166625977,2.4154908657073975,-3.601487636566162,0.297558456659317,0.08221781998872757,0.0931038185954094
385.142854,1788179981.012360,493857,211,1,1,-18.874032974243164,2.483229875564575,-3.537945032119751,0.44876083731651306,0.25128501653671265,0.1539398431777954
385.724354,1788179981.593860,494359,240,1,1,-18.664016723632812,2.566690444946289,-3.389045000076294,0.42714521288871765,0.06998039782047272,0.4283232092857361
386.185598,1788179982.055104,494855,14,1,1,-18.502174377441406,2.567502498626709,-3.04447603225708,0.29305708408355713,-0.03764776140451431,0.5748737454414368
386.647697,1788179982.517203,495357,43,1,1,-18.36990737915039,2.5491998195648193,-2.8811702728271484,0.22528107464313507,-0.07495559006929398,0.13701064884662628
387.212323,1788179983.081829,495854,73,1,1,-18.30135726928711,2.5110132694244385,-2.863494873046875,0.13706468045711517,-0.05918538197875023,0.041229575872421265
387.673884,1788179983.543390,496357,102,1,1,-18.295516967773438,2.487365961074829,-2.872257947921753,0.0854208692908287,-0.10305777937173843,0.009731471538543701
388.129614,1788179983.999120,496854,132,1,1,-18.277122497558594,2.474605083465576,-2.901198625564575,0.07799676805734634,-0.059191055595874786,-0.00011179740977240726
388.714095,1788179984.583601,497359,161,1,1,-18.25848960876465,2.4782564640045166,-2.9106056690216064,0.08047468960285187,-0.05402350053191185,-0.0038022175431251526
389.135979,1788179985.005485,497854,192,1,1,-18.263965606689453,2.488084316253662,-2.9108150005340576,0.060143645852804184,-0.027825018391013145,-0.00576647138223052
389.869673,1788179985.739179,498357,221,1,1,-18.26331329345703,2.485039710998535,-2.926159620285034,0.05042169988155365,-0.02074929140508175,-0.01310283038765192
390.259593,1788179986.129099,498855,251,1,1,-18.247283935546875,2.492196559906006,-2.9290924072265625,0.04929492995142937,-0.006451341789215803,-0.015001483261585236
390.661979,1788179986.531485,499357,24,1,1,-18.215076446533203,2.505187749862671,-2.9422945976257324,0.05295982211828232,0.007688990794122219,-0.021716734394431114
391.129818,1788179986.999324,499857,54,1,1,-18.183338165283203,2.5260941982269287,-2.9522173404693604,0.05694805830717087,0.021767642349004745,-0.024814950302243233
391.707298,1788179987.576804,500357,84,1,1,-18.15830421447754,2.546433925628662,-2.96722412109375,0.05475148558616638,0.028252707794308662,-0.026889825239777565
392.161670,1788179988.031176,500855,114,1,1,-18.125789642333984,2.569495677947998,-2.9551687240600586,0.057363588362932205,0.03760296106338501,-0.021660445258021355
392.739286,1788179988.608792,501357,143,1,1,-18.09355354309082,2.5988128185272217,-2.9477248191833496,0.059485532343387604,0.04680482670664787,-0.018965087831020355
393.129623,1788179988.999129,501854,173,1,1,-18.06201171875,2.6214680671691895,-2.9469151496887207,0.05976329743862152,0.04962669312953949,-0.021498527377843857
393.736096,1788179989.605602,502357,202,1,1,-18.026573181152344,2.6347546577453613,-2.9425501823425293,0.05925113707780838,0.04610292613506317,-0.021230539306998253
394.155166,1788179990.024672,502857,232,1,1,-17.9976806640625,2.6525793075561523,-2.9509153366088867,0.05247955396771431,0.04414748772978783,-0.02014036849141121
