elapsed_s,log_timestamp_unix_s,source_message,source_time_boot_ms,packet_seq,sysid,compid,mission_item_seq,mission_total,mission_state,mission_mode,coordinate_frame,type_mask,target_lat_raw_e7,target_lon_raw_e7,target_lat_deg,target_lon_deg,target_alt_m,target_vx_mps,target_vy_mps,target_vz_mps,target_afx_mps2,target_afy_mps2,target_afz_mps2,target_yaw_rad,target_yaw_rate_rad_s
759.452342,1788180355.321848,MISSION_CURRENT,,203,1,1,1,7,3,1,,,,,,,,,,,,,,,
759.939143,1788180355.808649,MISSION_CURRENT,,232,1,1,1,7,3,1,,,,,,,,,,,,,,,
760.514707,1788180356.384213,MISSION_CURRENT,,4,1,1,1,7,3,1,,,,,,,,,,,,,,,
760.970186,1788180356.839692,MISSION_CURRENT,,33,1,1,1,7,3,1,,,,,,,,,,,,,,,
761.472903,1788180357.342409,MISSION_CURRENT,,62,1,1,1,7,3,1,,,,,,,,,,,,,,,
761.973232,1788180357.842738,MISSION_CURRENT,,91,1,1,1,7,3,1,,,,,,,,,,,,,,,
762.471480,1788180358.340986,MISSION_CURRENT,,122,1,1,1,7,3,1,,,,,,,,,,,,,,,
763.035353,1788180358.904859,MISSION_CURRENT,,151,1,1,1,7,3,1,,,,,,,,,,,,,,,
763.471863,1788180359.341369,MISSION_CURRENT,,179,1,1,1,7,3,1,,,,,,,,,,,,,,,
764.001102,1788180359.870608,MISSION_CURRENT,,208,1,1,1,7,3,1,,,,,,,,,,,,,,,
764.469244,1788180360.338750,MISSION_CURRENT,,237,1,1,1,7,3,1,,,,,,,,,,,,,,,
764.966631,1788180360.836137,MISSION_CURRENT,,10,1,1,1,7,3,1,,,,,,,,,,,,,,,
765.420074,1788180361.289580,MISSION_CURRENT,,38,1,1,1,7,3,1,,,,,,,,,,,,,,,
766.153144,1788180362.022650,MISSION_CURRENT,,67,1,1,1,7,3,1,,,,,,,,,,,,,,,
766.572171,1788180362.441677,MISSION_CURRENT,,96,1,1,1,7,3,1,,,,,,,,,,,,,,,
766.945095,1788180362.814601,MISSION_CURRENT,,125,1,1,1,7,3,1,,,,,,,,,,,,,,,
767.492580,1788180363.362086,MISSION_CURRENT,,153,1,1,1,7,3,1,,,,,,,,,,,,,,,
767.962021,1788180363.831527,MISSION_CURRENT,,182,1,1,1,7,3,1,,,,,,,,,,,,,,,
768.442383,1788180364.311889,MISSION_CURRENT,,211,1,1,1,7,3,1,,,,,,,,,,,,,,,
769.021483,1788180364.890989,MISSION_CURRENT,,241,1,1,1,7,3,1,,,,,,,,,,,,,,,
769.474497,1788180365.344003,MISSION_CURRENT,,13,1,1,1,7,3,1,,,,,,,,,,,,,,,
769.941824,1788180365.811330,MISSION_CURRENT,,42,1,1,1,7,3,1,,,,,,,,,,,,,,,
770.487780,1788180366.357286,MISSION_CURRENT,,70,1,1,1,7,3,1,,,,,,,,,,,,,,,
770.972197,1788180366.841703,MISSION_CURRENT,,99,1,1,1,7,3,1,,,,,,,,,,,,,,,
771.438363,1788180367.307869,MISSION_CURRENT,,128,1,1,1,7,3,1,,,,,,,,,,,,,,,
772.014096,1788180367.883602,MISSION_CURRENT,,157,1,1,1,7,3,1,,,,,,,,,,,,,,,
772.466298,1788180368.335804,MISSION_CURRENT,,185,1,1,1,7,3,1,,,,,,,,,,,,,,,
772.934804,1788180368.804310,MISSION_CURRENT,,214,1,1,1,7,3,1,,,,,,,,,,,,,,,
773.482124,1788180369.351630,MISSION_CURRENT,,242,1,1,1,7,3,1,,,,,,,,,,,,,,,
773.935156,1788180369.804662,MISSION_CURRENT,,15,1,1,1,7,3,1,,,,,,,,,,,,,,,
774.437658,1788180370.307164,MISSION_CURRENT,,43,1,1,1,7,3,1,,,,,,,,,,,,,,,
774.999424,1788180370.868930,MISSION_CURRENT,,72,1,1,1,7,3,1,,,,,,,,,,,,,,,
775.466689,1788180371.336195,MISSION_CURRENT,,100,1,1,1,7,3,1,,,,,,,,,,,,,,,
776.014125,1788180371.883631,MISSION_CURRENT,,129,1,1,1,7,3,1,,,,,,,,,,,,,,,
776.465575,1788180372.335081,MISSION_CURRENT,,157,1,1,1,7,3,1,,,,,,,,,,,,,,,
776.965272,1788180372.834778,MISSION_CURRENT,,186,1,1,1,7,3,1,,,,,,,,,,,,,,,
777.542834,1788180373.412340,MISSION_CURRENT,,214,1,1,1,7,3,1,,,,,,,,,,,,,,,
777.994878,1788180373.864384,MISSION_CURRENT,,243,1,1,1,7,3,1,,,,,,,,,,,,,,,
778.462871,1788180374.332377,MISSION_CURRENT,,15,1,1,1,7,3,1,,,,,,,,,,,,,,,
778.914229,1788180374.783735,MISSION_CURRENT,,44,1,1,1,7,3,1,,,,,,,,,,,,,,,
779.458854,1788180375.328360,MISSION_CURRENT,,72,1,1,1,7,3,1,,,,,,,,,,,,,,,
779.959602,1788180375.829108,MISSION_CURRENT,,101,1,1,1,7,3,1,,,,,,,,,,,,,,,
780.522385,1788180376.391891,MISSION_CURRENT,,129,1,1,1,7,3,1,,,,,,,,,,,,,,,
780.989052,1788180376.858558,MISSION_CURRENT,,158,1,1,1,7,3,1,,,,,,,,,,,,,,,
781.456752,1788180377.326258,MISSION_CURRENT,,187,1,1,1,7,3,1,,,,,,,,,,,,,,,
781.987948,1788180377.857454,MISSION_CURRENT,,216,1,1,1,7,3,1,,,,,,,,,,,,,,,
782.456518,1788180378.326024,MISSION_CURRENT,,244,1,1,1,7,3,1,,,,,,,,,,,,,,,
782.941820,1788180378.811326,MISSION_CURRENT,,17,1,1,1,7,3,1,,,,,,,,,,,,,,,
783.488311,1788180379.357817,MISSION_CURRENT,,45,1,1,1,7,3,1,,,,,,,,,,,,,,,
783.973972,1788180379.843478,MISSION_CURRENT,,74,1,1,1,7,3,1,,,,,,,,,,,,,,,
784.440735,1788180380.310241,MISSION_CURRENT,,102,1,1,1,7,3,1,,,,,,,,,,,,,,,
784.939366,1788180380.808872,MISSION_CURRENT,,131,1,1,1,7,3,1,,,,,,,,,,,,,,,
785.441431,1788180381.310937,MISSION_CURRENT,,159,1,1,1,7,3,1,,,,,,,,,,,,,,,
785.971150,1788180381.840656,MISSION_CURRENT,,188,1,1,1,7,3,1,,,,,,,,,,,,,,,
786.515242,1788180382.384748,MISSION_CURRENT,,216,1,1,1,7,3,1,,,,,,,,,,,,,,,
786.967201,1788180382.836707,MISSION_CURRENT,,245,1,1,1,7,3,1,,,,,,,,,,,,,,,
787.432447,1788180383.301953,MISSION_CURRENT,,17,1,1,1,7,3,1,,,,,,,,,,,,,,,
787.978853,1788180383.848359,MISSION_CURRENT,,46,1,1,1,7,3,1,,,,,,,,,,,,,,,
788.434915,1788180384.304421,MISSION_CURRENT,,74,1,1,1,7,3,1,,,,,,,,,,,,,,,
788.962209,1788180384.831715,MISSION_CURRENT,,103,1,1,1,7,3,1,,,,,,,,,,,,,,,
789.506757,1788180385.376263,MISSION_CURRENT,,131,1,1,1,7,3,1,,,,,,,,,,,,,,,
789.961857,1788180385.831363,MISSION_CURRENT,,161,1,1,1,7,3,1,,,,,,,,,,,,,,,
790.458766,1788180386.328272,MISSION_CURRENT,,189,1,1,1,7,3,1,,,,,,,,,,,,,,,
790.962630,1788180386.832136,MISSION_CURRENT,,218,1,1,1,7,3,1,,,,,,,,,,,,,,,
791.462655,1788180387.332161,MISSION_CURRENT,,247,1,1,1,7,3,1,,,,,,,,,,,,,,,
792.039625,1788180387.909131,MISSION_CURRENT,,20,1,1,1,7,3,1,,,,,,,,,,,,,,,
792.494289,1788180388.363795,MISSION_CURRENT,,48,1,1,1,7,3,1,,,,,,,,,,,,,,,
792.964234,1788180388.833740,MISSION_CURRENT,,77,1,1,1,7,3,1,,,,,,,,,,,,,,,
793.522554,1788180389.392060,MISSION_CURRENT,,105,1,1,1,7,3,1,,,,,,,,,,,,,,,
793.959562,1788180389.829068,MISSION_CURRENT,,134,1,1,1,7,3,1,,,,,,,,,,,,,,,
794.444980,1788180390.314486,MISSION_CURRENT,,162,1,1,1,7,3,1,,,,,,,,,,,,,,,
795.022156,1788180390.891662,MISSION_CURRENT,,191,1,1,1,7,3,1,,,,,,,,,,,,,,,
795.491237,1788180391.360743,MISSION_CURRENT,,219,1,1,1,7,3,1,,,,,,,,,,,,,,,
795.946387,1788180391.815893,MISSION_CURRENT,,248,1,1,1,7,3,1,,,,,,,,,,,,,,,
796.494616,1788180392.364122,MISSION_CURRENT,,20,1,1,1,7,3,1,,,,,,,,,,,,,,,
796.965002,1788180392.834508,MISSION_CURRENT,,49,1,1,1,7,3,1,,,,,,,,,,,,,,,
797.446320,1788180393.315826,MISSION_CURRENT,,77,1,1,1,7,3,1,,,,,,,,,,,,,,,
798.009705,1788180393.879211,MISSION_CURRENT,,106,1,1,1,7,3,1,,,,,,,,,,,,,,,
798.478186,1788180394.347692,MISSION_CURRENT,,134,1,1,1,7,3,1,,,,,,,,,,,,,,,
798.929658,1788180394.799164,MISSION_CURRENT,,163,1,1,1,7,3,1,,,,,,,,,,,,,,,
799.518039,1788180395.387545,MISSION_CURRENT,,191,1,1,1,7,3,1,,,,,,,,,,,,,,,
799.974036,1788180395.843542,MISSION_CURRENT,,220,1,1,1,7,3,1,,,,,,,,,,,,,,,
800.427746,1788180396.297252,MISSION_CURRENT,,251,1,1,1,7,3,1,,,,,,,,,,,,,,,
801.001144,1788180396.870650,MISSION_CURRENT,,25,1,1,1,7,3,1,,,,,,,,,,,,,,,
801.469426,1788180397.338932,MISSION_CURRENT,,54,1,1,1,7,3,1,,,,,,,,,,,,,,,
801.921351,1788180397.790857,MISSION_CURRENT,,83,1,1,1,7,3,1,,,,,,,,,,,,,,,
802.423781,1788180398.293287,MISSION_CURRENT,,111,1,1,1,7,3,1,,,,,,,,,,,,,,,
802.936897,1788180398.806403,MISSION_CURRENT,,140,1,1,1,7,3,1,,,,,,,,,,,,,,,
803.543913,1788180399.413419,MISSION_CURRENT,,168,1,1,1,7,3,1,,,,,,,,,,,,,,,
803.996274,1788180399.865780,MISSION_CURRENT,,197,1,1,1,7,3,1,,,,,,,,,,,,,,,
804.462981,1788180400.332487,MISSION_CURRENT,,225,1,1,1,7,3,1,,,,,,,,,,,,,,,
804.963442,1788180400.832948,MISSION_CURRENT,,254,1,1,1,7,3,1,,,,,,,,,,,,,,,
805.464534,1788180401.334040,MISSION_CURRENT,,26,1,1,1,7,3,1,,,,,,,,,,,,,,,
805.962671,1788180401.832177,MISSION_CURRENT,,55,1,1,1,7,3,1,,,,,,,,,,,,,,,
806.539409,1788180402.408915,MISSION_CURRENT,,83,1,1,1,7,3,1,,,,,,,,,,,,,,,
806.991559,1788180402.861065,MISSION_CURRENT,,112,1,1,1,7,3,1,,,,,,,,,,,,,,,
807.458202,1788180403.327708,MISSION_CURRENT,,140,1,1,1,7,3,1,,,,,,,,,,,,,,,
808.022865,1788180403.892371,MISSION_CURRENT,,169,1,1,1,7,3,1,,,,,,,,,,,,,,,
808.489326,1788180404.358832,MISSION_CURRENT,,197,1,1,1,7,3,1,,,,,,,,,,,,,,,
808.943698,1788180404.813204,MISSION_CURRENT,,226,1,1,1,7,3,1,,,,,,,,,,,,,,,
809.508791,1788180405.378297,MISSION_CURRENT,,254,1,1,1,7,3,1,,,,,,,,,,,,,,,
809.976021,1788180405.845527,MISSION_CURRENT,,27,1,1,1,7,3,1,,,,,,,,,,,,,,,
810.443540,1788180406.313046,MISSION_CURRENT,,55,1,1,1,7,3,1,,,,,,,,,,,,,,,
810.989813,1788180406.859319,MISSION_CURRENT,,84,1,1,1,7,3,1,,,,,,,,,,,,,,,
811.456183,1788180407.325689,MISSION_CURRENT,,113,1,1,1,7,3,1,,,,,,,,,,,,,,,
811.937803,1788180407.807309,MISSION_CURRENT,,142,1,1,1,7,3,1,,,,,,,,,,,,,,,
812.516901,1788180408.386407,MISSION_CURRENT,,170,1,1,1,7,3,1,,,,,,,,,,,,,,,
812.980279,1788180408.849785,MISSION_CURRENT,,199,1,1,1,7,3,1,,,,,,,,,,,,,,,
813.434141,1788180409.303647,MISSION_CURRENT,,227,1,1,1,7,3,1,,,,,,,,,,,,,,,
813.934156,1788180409.803662,MISSION_CURRENT,,0,1,1,1,7,3,1,,,,,,,,,,,,,,,
814.433217,1788180410.302723,MISSION_CURRENT,,28,1,1,1,7,3,1,,,,,,,,,,,,,,,
814.916214,1788180410.785720,MISSION_CURRENT,,57,1,1,1,7,3,1,,,,,,,,,,,,,,,
815.505992,1788180411.375498,MISSION_CURRENT,,85,1,1,1,7,3,1,,,,,,,,,,,,,,,
815.960793,1788180411.830299,MISSION_CURRENT,,114,1,1,1,7,3,1,,,,,,,,,,,,,,,
816.429540,1788180412.299046,MISSION_CURRENT,,142,1,1,1,7,3,1,,,,,,,,,,,,,,,
817.003581,1788180412.873087,MISSION_CURRENT,,171,1,1,1,7,3,1,,,,,,,,,,,,,,,
817.467232,1788180413.336738,MISSION_CURRENT,,199,1,1,1,7,3,1,,,,,,,,,,,,,,,
818.032076,1788180413.901582,MISSION_CURRENT,,228,1,1,1,7,3,1,,,,,,,,,,,,,,,
818.497548,1788180414.367054,MISSION_CURRENT,,0,1,1,1,7,3,1,,,,,,,,,,,,,,,
818.965146,1788180414.834652,MISSION_CURRENT,,29,1,1,1,7,3,1,,,,,,,,,,,,,,,
819.557996,1788180415.427502,MISSION_CURRENT,,57,1,1,1,7,3,1,,,,,,,,,,,,,,,
819.963184,1788180415.832690,MISSION_CURRENT,,86,1,1,1,7,3,1,,,,,,,,,,,,,,,
820.419633,1788180416.289139,MISSION_CURRENT,,114,1,1,1,7,3,1,,,,,,,,,,,,,,,
820.946711,1788180416.816217,MISSION_CURRENT,,144,1,1,1,7,3,1,,,,,,,,,,,,,,,
821.493958,1788180417.363464,MISSION_CURRENT,,173,1,1,1,7,3,1,,,,,,,,,,,,,,,
821.947553,1788180417.817059,MISSION_CURRENT,,202,1,1,1,7,3,1,,,,,,,,,,,,,,,
822.446040,1788180418.315546,MISSION_CURRENT,,230,1,1,1,7,3,1,,,,,,,,,,,,,,,
822.986671,1788180418.856177,MISSION_CURRENT,,3,1,1,1,7,3,1,,,,,,,,,,,,,,,
823.446252,1788180419.315758,MISSION_CURRENT,,31,1,1,1,7,3,1,,,,,,,,,,,,,,,
824.018869,1788180419.888375,MISSION_CURRENT,,60,1,1,1,7,3,1,,,,,,,,,,,,,,,
824.488101,1788180420.357607,MISSION_CURRENT,,88,1,1,1,7,3,1,,,,,,,,,,,,,,,
824.940580,1788180420.810086,MISSION_CURRENT,,117,1,1,1,7,3,1,,,,,,,,,,,,,,,
825.487802,1788180421.357308,MISSION_CURRENT,,145,1,1,1,7,3,1,,,,,,,,,,,,,,,
825.968035,1788180421.837541,MISSION_CURRENT,,174,1,1,1,7,3,1,,,,,,,,,,,,,,,
826.442552,1788180422.312058,MISSION_CURRENT,,202,1,1,1,7,3,1,,,,,,,,,,,,,,,
826.934175,1788180422.803681,MISSION_CURRENT,,231,1,1,1,7,3,1,,,,,,,,,,,,,,,
827.465277,1788180423.334783,MISSION_CURRENT,,3,1,1,1,7,3,1,,,,,,,,,,,,,,,
827.935003,1788180423.804509,MISSION_CURRENT,,32,1,1,1,7,3,1,,,,,,,,,,,,,,,
828.478917,1788180424.348423,MISSION_CURRENT,,60,1,1,1,7,3,1,,,,,,,,,,,,,,,
828.963432,1788180424.832938,MISSION_CURRENT,,89,1,1,1,7,3,1,,,,,,,,,,,,,,,
829.433329,1788180425.302835,MISSION_CURRENT,,117,1,1,1,7,3,1,,,,,,,,,,,,,,,
829.996555,1788180425.866061,MISSION_CURRENT,,146,1,1,1,7,3,1,,,,,,,,,,,,,,,
830.468237,1788180426.337743,MISSION_CURRENT,,174,1,1,1,7,3,1,,,,,,,,,,,,,,,
830.923421,1788180426.792927,MISSION_CURRENT,,203,1,1,1,7,3,1,,,,,,,,,,,,,,,
831.472440,1788180427.341946,MISSION_CURRENT,,232,1,1,1,7,3,1,,,,,,,,,,,,,,,
831.923210,1788180427.792716,MISSION_CURRENT,,5,1,1,1,7,3,1,,,,,,,,,,,,,,,
832.533359,1788180428.402865,MISSION_CURRENT,,33,1,1,1,7,3,1,,,,,,,,,,,,,,,
832.956407,1788180428.825913,MISSION_CURRENT,,62,1,1,1,7,3,1,,,,,,,,,,,,,,,
833.454510,1788180429.324016,MISSION_CURRENT,,90,1,1,1,7,3,1,,,,,,,,,,,,,,,
834.002680,1788180429.872186,MISSION_CURRENT,,119,1,1,1,7,3,1,,,,,,,,,,,,,,,
834.484064,1788180430.353570,MISSION_CURRENT,,147,1,1,1,7,3,1,,,,,,,,,,,,,,,
834.951320,1788180430.820826,MISSION_CURRENT,,176,1,1,1,7,3,1,,,,,,,,,,,,,,,
835.528176,1788180431.397682,MISSION_CURRENT,,204,1,1,1,7,3,1,,,,,,,,,,,,,,,
835.983135,1788180431.852641,MISSION_CURRENT,,233,1,1,1,7,3,1,,,,,,,,,,,,,,,
836.450484,1788180432.319990,MISSION_CURRENT,,5,1,1,1,7,3,1,,,,,,,,,,,,,,,
836.983871,1788180432.853377,MISSION_CURRENT,,34,1,1,1,7,3,1,,,,,,,,,,,,,,,
837.452718,1788180433.322224,MISSION_CURRENT,,62,1,1,1,7,3,1,,,,,,,,,,,,,,,
837.935185,1788180433.804691,MISSION_CURRENT,,91,1,1,1,7,3,1,,,,,,,,,,,,,,,
838.514050,1788180434.383556,MISSION_CURRENT,,119,1,1,1,7,3,1,,,,,,,,,,,,,,,
839.059601,1788180434.929107,MISSION_CURRENT,,151,1,1,1,7,3,1,,,,,,,,,,,,,,,
839.480588,1788180435.350094,MISSION_CURRENT,,180,1,1,1,7,3,1,,,,,,,,,,,,,,,
840.011980,1788180435.881486,MISSION_CURRENT,,209,1,1,1,7,3,1,,,,,,,,,,,,,,,
840.435532,1788180436.305038,MISSION_CURRENT,,237,1,1,1,7,3,1,,,,,,,,,,,,,,,
840.930520,1788180436.800026,MISSION_CURRENT,,10,1,1,1,7,3,1,,,,,,,,,,,,,,,
841.510460,1788180437.379966,MISSION_CURRENT,,39,1,1,1,7,3,1,,,,,,,,,,,,,,,
841.963375,1788180437.832881,MISSION_CURRENT,,68,1,1,1,7,3,1,,,,,,,,,,,,,,,
842.511113,1788180438.380619,MISSION_CURRENT,,96,1,1,1,7,3,1,,,,,,,,,,,,,,,
842.963259,1788180438.832765,MISSION_CURRENT,,125,1,1,1,7,3,1,,,,,,,,,,,,,,,
843.446177,1788180439.315683,MISSION_CURRENT,,153,1,1,1,7,3,1,,,,,,,,,,,,,,,
843.950123,1788180439.819629,MISSION_CURRENT,,182,1,1,1,7,3,1,,,,,,,,,,,,,,,
844.493450,1788180440.362956,MISSION_CURRENT,,210,1,1,1,7,3,1,,,,,,,,,,,,,,,
844.963378,1788180440.832884,MISSION_CURRENT,,239,1,1,1,7,3,1,,,,,,,,,,,,,,,
845.538605,1788180441.408111,MISSION_CURRENT,,11,1,1,1,7,3,1,,,,,,,,,,,,,,,
845.993131,1788180441.862637,MISSION_CURRENT,,40,1,1,1,7,3,1,,,,,,,,,,,,,,,
846.415007,1788180442.284513,MISSION_CURRENT,,68,1,1,1,7,3,1,,,,,,,,,,,,,,,
847.024835,1788180442.894341,MISSION_CURRENT,,97,1,1,1,7,3,1,,,,,,,,,,,,,,,
847.489770,1788180443.359276,MISSION_CURRENT,,125,1,1,1,7,3,1,,,,,,,,,,,,,,,
847.942120,1788180443.811626,MISSION_CURRENT,,154,1,1,1,7,3,1,,,,,,,,,,,,,,,
848.486590,1788180444.356096,MISSION_CURRENT,,182,1,1,1,7,3,1,,,,,,,,,,,,,,,
848.986145,1788180444.855651,MISSION_CURRENT,,211,1,1,1,7,3,1,,,,,,,,,,,,,,,
849.435701,1788180445.305207,MISSION_CURRENT,,239,1,1,1,7,3,1,,,,,,,,,,,,,,,
850.012903,1788180445.882409,MISSION_CURRENT,,12,1,1,1,7,3,1,,,,,,,,,,,,,,,
850.482569,1788180446.352075,MISSION_CURRENT,,40,1,1,1,7,3,1,,,,,,,,,,,,,,,
851.028402,1788180446.897908,MISSION_CURRENT,,69,1,1,1,7,3,1,,,,,,,,,,,,,,,
851.433711,1788180447.303217,MISSION_CURRENT,,98,1,1,1,7,3,1,,,,,,,,,,,,,,,
851.934468,1788180447.803974,MISSION_CURRENT,,128,1,1,1,7,3,1,,,,,,,,,,,,,,,
852.434475,1788180448.303981,MISSION_CURRENT,,156,1,1,1,7,3,1,,,,,,,,,,,,,,,
853.010779,1788180448.880285,MISSION_CURRENT,,185,1,1,1,7,3,1,,,,,,,,,,,,,,,
853.461968,1788180449.331474,MISSION_CURRENT,,213,1,1,1,7,3,1,,,,,,,,,,,,,,,
853.925930,1788180449.795436,MISSION_CURRENT,,242,1,1,1,7,3,1,,,,,,,,,,,,,,,
854.471784,1788180450.341290,MISSION_CURRENT,,14,1,1,1,7,3,1,,,,,,,,,,,,,,,
854.958148,1788180450.827654,MISSION_CURRENT,,43,1,1,1,7,3,1,,,,,,,,,,,,,,,
855.536299,1788180451.405805,MISSION_CURRENT,,71,1,1,1,7,3,1,,,,,,,,,,,,,,,
855.970204,1788180451.839710,MISSION_CURRENT,,100,1,1,1,7,3,1,,,,,,,,,,,,,,,
856.457785,1788180452.327291,MISSION_CURRENT,,128,1,1,1,7,3,1,,,,,,,,,,,,,,,
856.931571,1788180452.801077,MISSION_CURRENT,,157,1,1,1,7,3,1,,,,,,,,,,,,,,,
857.459482,1788180453.328988,MISSION_CURRENT,,185,1,1,1,7,3,1,,,,,,,,,,,,,,,
857.960297,1788180453.829803,MISSION_CURRENT,,214,1,1,1,7,3,1,,,,,,,,,,,,,,,
858.539236,1788180454.408742,MISSION_CURRENT,,242,1,1,1,7,3,1,,,,,,,,,,,,,,,
858.976099,1788180454.845605,MISSION_CURRENT,,15,1,1,1,7,3,1,,,,,,,,,,,,,,,
859.461747,1788180455.331253,MISSION_CURRENT,,43,1,1,1,7,3,1,,,,,,,,,,,,,,,
860.024983,1788180455.894489,MISSION_CURRENT,,72,1,1,1,7,3,1,,,,,,,,,,,,,,,
860.464513,1788180456.334019,MISSION_CURRENT,,100,1,1,1,7,3,1,,,,,,,,,,,,,,,
860.915080,1788180456.784586,MISSION_CURRENT,,129,1,1,1,7,3,1,,,,,,,,,,,,,,,
861.523074,1788180457.392580,MISSION_CURRENT,,158,1,1,1,7,3,1,,,,,,,,,,,,,,,
861.990459,1788180457.859965,MISSION_CURRENT,,187,1,1,1,7,3,1,,,,,,,,,,,,,,,
862.442085,1788180458.311591,MISSION_CURRENT,,215,1,1,1,7,3,1,,,,,,,,,,,,,,,
862.988412,1788180458.857918,MISSION_CURRENT,,244,1,1,1,7,3,1,,,,,,,,,,,,,,,
863.472140,1788180459.341646,MISSION_CURRENT,,16,1,1,1,7,3,1,,,,,,,,,,,,,,,
863.939199,1788180459.808705,MISSION_CURRENT,,45,1,1,1,7,3,1,,,,,,,,,,,,,,,
864.482919,1788180460.352425,MISSION_CURRENT,,73,1,1,1,7,3,1,,,,,,,,,,,,,,,
864.982198,1788180460.851704,MISSION_CURRENT,,102,1,1,1,7,3,1,,,,,,,,,,,,,,,
865.434931,1788180461.304437,MISSION_CURRENT,,130,1,1,1,7,3,1,,,,,,,,,,,,,,,
865.983006,1788180461.852512,MISSION_CURRENT,,159,1,1,1,7,3,1,,,,,,,,,,,,,,,
866.433259,1788180462.302765,MISSION_CURRENT,,187,1,1,1,7,3,1,,,,,,,,,,,,,,,
866.963398,1788180462.832904,MISSION_CURRENT,,216,1,1,1,7,3,1,,,,,,,,,,,,,,,
867.508131,1788180463.377637,MISSION_CURRENT,,244,1,1,1,7,3,1,,,,,,,,,,,,,,,
867.965956,1788180463.835462,MISSION_CURRENT,,17,1,1,1,7,3,1,,,,,,,,,,,,,,,
868.431044,1788180464.300550,MISSION_CURRENT,,45,1,1,1,7,3,1,,,,,,,,,,,,,,,
868.932425,1788180464.801931,MISSION_CURRENT,,74,1,1,1,7,3,1,,,,,,,,,,,,,,,
869.429764,1788180465.299270,MISSION_CURRENT,,102,1,1,1,7,3,1,,,,,,,,,,,,,,,
870.037786,1788180465.907292,MISSION_CURRENT,,131,1,1,1,7,3,1,,,,,,,,,,,,,,,
870.505779,1788180466.375285,MISSION_CURRENT,,159,1,1,1,7,3,1,,,,,,,,,,,,,,,
870.960090,1788180466.829596,MISSION_CURRENT,,188,1,1,1,7,3,1,,,,,,,,,,,,,,,
871.411858,1788180467.281364,MISSION_CURRENT,,217,1,1,1,7,3,1,,,,,,,,,,,,,,,
871.958226,1788180467.827732,MISSION_CURRENT,,246,1,1,1,7,3,1,,,,,,,,,,,,,,,
872.427883,1788180468.297389,MISSION_CURRENT,,18,1,1,1,7,3,1,,,,,,,,,,,,,,,
873.032078,1788180468.901584,MISSION_CURRENT,,47,1,1,1,7,3,1,,,,,,,,,,,,,,,
873.484598,1788180469.354104,MISSION_CURRENT,,75,1,1,1,7,3,1,,,,,,,,,,,,,,,
873.947082,1788180469.816588,MISSION_CURRENT,,104,1,1,1,7,3,1,,,,,,,,,,,,,,,
874.523934,1788180470.393440,MISSION_CURRENT,,132,1,1,1,7,3,1,,,,,,,,,,,,,,,
874.960740,1788180470.830246,MISSION_CURRENT,,161,1,1,1,7,3,1,,,,,,,,,,,,,,,
875.445607,1788180471.315113,MISSION_CURRENT,,189,1,1,1,7,3,1,,,,,,,,,,,,,,,
875.944104,1788180471.813610,MISSION_CURRENT,,218,1,1,1,7,3,1,,,,,,,,,,,,,,,
876.473069,1788180472.342575,MISSION_CURRENT,,246,1,1,1,7,3,1,,,,,,,,,,,,,,,
876.941871,1788180472.811377,MISSION_CURRENT,,22,1,1,1,7,3,1,,,,,,,,,,,,,,,
877.518436,1788180473.387942,MISSION_CURRENT,,50,1,1,1,7,3,1,,,,,,,,,,,,,,,
877.938728,1788180473.808234,MISSION_CURRENT,,79,1,1,1,7,3,1,,,,,,,,,,,,,,,
878.435396,1788180474.304902,MISSION_CURRENT,,107,1,1,1,7,3,1,,,,,,,,,,,,,,,
879.012082,1788180474.881588,MISSION_CURRENT,,137,1,1,1,7,3,1,,,,,,,,,,,,,,,
879.466445,1788180475.335951,MISSION_CURRENT,,166,1,1,1,7,3,1,,,,,,,,,,,,,,,
879.933934,1788180475.803440,MISSION_CURRENT,,195,1,1,1,7,3,1,,,,,,,,,,,,,,,
880.479261,1788180476.348767,MISSION_CURRENT,,223,1,1,1,7,3,1,,,,,,,,,,,,,,,
880.948123,1788180476.817629,MISSION_CURRENT,,252,1,1,1,7,3,1,,,,,,,,,,,,,,,
881.414116,1788180477.283622,MISSION_CURRENT,,25,1,1,1,7,3,1,,,,,,,,,,,,,,,
881.998854,1788180477.868360,MISSION_CURRENT,,54,1,1,1,7,3,1,,,,,,,,,,,,,,,
882.465640,1788180478.335146,MISSION_CURRENT,,82,1,1,1,7,3,1,,,,,,,,,,,,,,,
882.990393,1788180478.859899,MISSION_CURRENT,,112,1,1,1,7,3,1,,,,,,,,,,,,,,,
883.477458,1788180479.346964,MISSION_CURRENT,,140,1,1,1,7,3,1,,,,,,,,,,,,,,,
883.928563,1788180479.798069,MISSION_CURRENT,,169,1,1,1,7,3,1,,,,,,,,,,,,,,,
884.530561,1788180480.400067,MISSION_CURRENT,,197,1,1,1,7,3,1,,,,,,,,,,,,,,,
885.009554,1788180480.879060,MISSION_CURRENT,,226,1,1,1,7,3,1,,,,,,,,,,,,,,,
885.450071,1788180481.319577,MISSION_CURRENT,,254,1,1,1,7,3,1,,,,,,,,,,,,,,,
885.914362,1788180481.783868,MISSION_CURRENT,,27,1,1,1,7,3,1,,,,,,,,,,,,,,,
886.425935,1788180482.295441,MISSION_CURRENT,,55,1,1,1,7,3,1,,,,,,,,,,,,,,,
