elapsed_s,log_timestamp_unix_s,source_time_usec,seq,sysid,compid,fix_type,satellites_visible,lat_raw_e7,lon_raw_e7,alt_raw_mm,lat_deg,lon_deg,alt_m_msl,eph_raw,epv_raw,eph_scaled_1e_2,epv_scaled_1e_2,vel_raw_cm_s,ground_speed_mps,cog_raw_cdeg,cog_deg,alt_ellipsoid_raw_mm,alt_ellipsoid_m,h_acc_raw_mm,h_acc_m,v_acc_raw_mm,v_acc_m,vel_acc_raw_mm_s,vel_acc_mps,hdg_acc_raw_1e5_deg,hdg_acc_deg,yaw_raw_cdeg,yaw_deg
624.620313,1788180220.489819,733137000,162,1,1,4,27,60771970,801907587,19690,6.077197,80.19075869999999,19.69,66,95,0.66,0.9500000000000001,5,0.05,9405,94.05,-78374,-78.374,274,0.274,404,0.404,75,0.075,0,0.0,0,
625.026406,1788180220.895912,733737000,191,1,1,4,27,60771968,801907589,19610,6.077196799999999,80.19075889999999,19.61,66,95,0.66,0.9500000000000001,0,0.0,9405,94.05,-78454,-78.45400000000001,273,0.273,404,0.404,141,0.14100000000000001,0,0.0,0,
625.574259,1788180221.443765,734137000,219,1,1,4,27,60771967,801907592,19530,6.0771967,80.1907592,19.53,66,95,0.66,0.9500000000000001,4,0.04,9405,94.05,-78534,-78.534,273,0.273,405,0.405,122,0.122,0,0.0,0,
626.106034,1788180221.975540,734737000,248,1,1,4,26,60771965,801907594,19460,6.0771964999999994,80.19075939999999,19.46,66,95,0.66,0.9500000000000001,3,0.03,9405,94.05,-78604,-78.604,274,0.274,409,0.40900000000000003,134,0.134,0,0.0,0,
626.573265,1788180222.442771,735137000,20,1,1,4,27,60771963,801907596,19430,6.0771963,80.19075959999999,19.43,66,95,0.66,0.9500000000000001,2,0.02,9405,94.05,-78634,-78.634,274,0.274,413,0.41300000000000003,87,0.08700000000000001,0,0.0,0,
627.068818,1788180222.938324,735737000,49,1,1,4,28,60771961,801907599,19360,6.0771961,80.1907599,19.36,65,93,0.65,0.93,4,0.04,9405,94.05,-78704,-78.70400000000001,275,0.275,417,0.417,117,0.117,0,0.0,0,
627.617162,1788180223.486668,736137000,77,1,1,4,28,60771959,801907600,19330,6.0771958999999995,80.19076,19.330000000000002,65,93,0.65,0.93,1,0.01,9405,94.05,-78734,-78.734,275,0.275,420,0.42,125,0.125,0,0.0,0,
628.070298,1788180223.939804,736737000,106,1,1,4,28,60771957,801907603,19290,6.0771957,80.1907603,19.29,65,93,0.65,0.93,6,0.06,9405,94.05,-78775,-78.775,276,0.276,422,0.422,90,0.09,0,0.0,0,
628.665776,1788180224.535282,737137000,134,1,1,4,27,60771955,801907605,19230,6.077195499999999,80.1907605,19.23,65,93,0.65,0.93,2,0.02,9405,94.05,-78834,-78.834,276,0.276,425,0.425,119,0.11900000000000001,0,0.0,0,
629.025018,1788180224.894524,737737000,163,1,1,4,26,60771952,801907610,19190,6.077195199999999,80.190761,19.19,58,79,0.58,0.79,6,0.06,9405,94.05,-78874,-78.874,277,0.277,429,0.429,95,0.095,0,0.0,0,
629.568521,1788180225.438027,738137000,191,1,1,4,26,60771950,801907612,19170,6.077195,80.1907612,19.17,66,95,0.66,0.9500000000000001,2,0.02,9405,94.05,-78894,-78.894,277,0.277,430,0.43,143,0.14300000000000002,0,0.0,0,
630.055118,1788180225.924624,738737000,220,1,1,4,26,60771948,801907616,19140,6.0771948,80.1907616,19.14,66,95,0.66,0.9500000000000001,2,0.02,9405,94.05,-78924,-78.924,277,0.277,428,0.428,134,0.134,0,0.0,0,
630.602608,1788180226.472114,739137000,248,1,1,4,26,60771948,801907617,19100,6.0771948,80.1907617,19.1,66,95,0.66,0.9500000000000001,2,0.02,9405,94.05,-78964,-78.964,277,0.277,427,0.427,140,0.14,0,0.0,0,
631.054355,1788180226.923861,739737000,21,1,1,4,29,60771947,801907617,19100,6.0771947,80.1907617,19.1,57,82,0.5700000000000001,0.8200000000000001,2,0.02,9405,94.05,-78964,-78.964,278,0.278,425,0.425,102,0.10200000000000001,0,0.0,0,
631.632038,1788180227.501544,740137000,50,1,1,4,28,60771946,801907616,19110,6.0771945999999994,80.1907616,19.11,67,95,0.67,0.9500000000000001,3,0.03,9405,94.05,-78954,-78.95400000000001,278,0.278,423,0.423,84,0.084,0,0.0,0,
632.087195,1788180227.956701,740737000,79,1,1,4,27,60771945,801907616,19080,6.0771945,80.1907616,19.080000000000002,58,85,0.58,0.85,2,0.02,9405,94.05,-78984,-78.984,278,0.278,421,0.421,94,0.094,0,0.0,0,
632.571677,1788180228.441183,741137000,107,1,1,4,26,60771944,801907616,19060,6.0771944,80.1907616,19.06,67,95,0.67,0.9500000000000001,3,0.03,9405,94.05,-79004,-79.004,279,0.279,421,0.421,85,0.085,0,0.0,0,
633.042222,1788180228.911728,741737000,136,1,1,4,27,60771942,801907619,19050,6.0771942,80.1907619,19.05,67,95,0.67,0.9500000000000001,5,0.05,9405,94.05,-79014,-79.014,279,0.279,420,0.42,96,0.096,0,0.0,0,
633.587648,1788180229.457154,742137000,164,1,1,4,27,60771941,801907622,19030,6.0771941,80.1907622,19.03,67,95,0.67,0.9500000000000001,0,0.0,9405,94.05,-79034,-79.034,279,0.279,419,0.419,120,0.12,0,0.0,0,
634.043257,1788180229.912763,742737000,193,1,1,4,27,60771939,801907627,18960,6.0771939,80.1907627,18.96,59,88,0.59,0.88,2,0.02,9405,94.05,-79104,-79.104,280,0.28,420,0.42,140,0.14,0,0.0,0,
634.630910,1788180230.500416,743137000,221,1,1,4,27,60771939,801907630,18940,6.0771939,80.19076299999999,18.94,59,88,0.59,0.88,2,0.02,9405,94.05,-79124,-79.124,280,0.28,420,0.42,117,0.117,0,0.0,0,
635.085906,1788180230.955412,743737000,251,1,1,4,27,60771937,801907634,18930,6.0771937,80.1907634,18.93,55,78,0.55,0.78,2,0.02,9405,94.05,-79134,-79.134,280,0.28,420,0.42,93,0.093,0,0.0,0,
635.538547,1788180231.408053,744137000,23,1,1,4,27,60771935,801907637,18930,6.0771935,80.19076369999999,18.93,59,88,0.59,0.88,0,0.0,9405,94.05,-79134,-79.134,281,0.281,420,0.42,135,0.135,0,0.0,0,
636.114262,1788180231.983768,744737000,52,1,1,4,27,60771934,801907640,18930,6.0771934,80.190764,18.93,59,88,0.59,0.88,1,0.01,9405,94.05,-79135,-79.135,282,0.28200000000000003,421,0.421,96,0.096,0,0.0,0,
636.586892,1788180232.456398,745137000,80,1,1,4,27,60771933,801907641,18980,6.077193299999999,80.1907641,18.98,59,88,0.59,0.88,3,0.03,9405,94.05,-79084,-79.084,282,0.28200000000000003,420,0.42,75,0.075,0,0.0,0,
637.035192,1788180232.904698,745737000,109,1,1,4,26,60771931,801907642,19020,6.0771931,80.19076419999999,19.02,59,88,0.59,0.88,1,0.01,9405,94.05,-79044,-79.044,283,0.28300000000000003,418,0.418,131,0.131,0,0.0,0,
637.613667,1788180233.483173,746137000,137,1,1,4,27,60771931,801907642,19050,6.0771931,80.19076419999999,19.05,59,88,0.59,0.88,2,0.02,9405,94.05,-79014,-79.014,283,0.28300000000000003,416,0.41600000000000004,131,0.131,0,0.0,0,
638.068308,1788180233.937814,746737000,166,1,1,4,27,60771930,801907644,19110,6.077192999999999,80.19076439999999,19.11,58,81,0.58,0.81,2,0.02,9405,94.05,-78954,-78.95400000000001,283,0.28300000000000003,415,0.41500000000000004,81,0.081,0,0.0,0,
638.565400,1788180234.434906,747137000,194,1,1,4,27,60771929,801907644,19150,6.0771929,80.19076439999999,19.150000000000002,67,95,0.67,0.9500000000000001,2,0.02,9405,94.05,-78914,-78.914,283,0.28300000000000003,414,0.41400000000000003,119,0.11900000000000001,0,0.0,0,
639.125914,1788180234.995420,747737000,223,1,1,4,28,60771927,801907643,19210,6.0771926999999994,80.1907643,19.21,67,95,0.67,0.9500000000000001,0,0.0,9405,94.05,-78854,-78.854,284,0.28400000000000003,413,0.41300000000000003,133,0.133,0,0.0,0,
639.566061,1788180235.435567,748137000,251,1,1,4,28,60771926,801907644,19240,6.0771926,80.19076439999999,19.240000000000002,67,95,0.67,0.9500000000000001,3,0.03,9405,94.05,-78824,-78.824,284,0.28400000000000003,413,0.41300000000000003,128,0.128,0,0.0,0,
640.066177,1788180235.935683,748737000,24,1,1,4,26,60771925,801907644,19310,6.0771925,80.19076439999999,19.31,67,95,0.67,0.9500000000000001,4,0.04,9405,94.05,-78754,-78.754,285,0.28500000000000003,412,0.41200000000000003,106,0.106,0,0.0,0,
640.614341,1788180236.483847,749137000,52,1,1,4,28,60771924,801907645,19360,6.0771923999999995,80.1907645,19.36,59,88,0.59,0.88,1,0.01,9405,94.05,-78704,-78.70400000000001,285,0.28500000000000003,412,0.41200000000000003,126,0.126,0,0.0,0,
641.063909,1788180236.933415,749737000,81,1,1,4,28,60771924,801907644,19460,6.0771923999999995,80.19076439999999,19.46,55,78,0.55,0.78,1,0.01,9405,94.05,-78604,-78.604,285,0.28500000000000003,411,0.41100000000000003,129,0.129,0,0.0,0,
641.643437,1788180237.512943,750137000,110,1,1,4,28,60771923,801907644,19500,6.0771923,80.19076439999999,19.5,59,88,0.59,0.88,1,0.01,9405,94.05,-78564,-78.56400000000001,286,0.28600000000000003,411,0.41100000000000003,135,0.135,0,0.0,0,
642.064722,1788180237.934228,750737000,139,1,1,4,28,60771924,801907646,19550,6.0771923999999995,80.1907646,19.55,59,88,0.59,0.88,4,0.04,9405,94.05,-78514,-78.514,286,0.28600000000000003,410,0.41000000000000003,118,0.11800000000000001,0,0.0,0,
642.560285,1788180238.429791,751137000,167,1,1,4,28,60771924,801907646,19580,6.0771923999999995,80.1907646,19.580000000000002,59,88,0.59,0.88,6,0.06,9405,94.05,-78484,-78.484,286,0.28600000000000003,410,0.41000000000000003,88,0.088,0,0.0,0,
643.029147,1788180238.898653,751740000,196,1,1,4,26,60771923,801907646,19650,6.0771923,80.1907646,19.650000000000002,59,88,0.59,0.88,1,0.01,9405,94.05,-78414,-78.414,286,0.28600000000000003,409,0.40900000000000003,118,0.11800000000000001,0,0.0,0,
643.604916,1788180239.474422,752140000,224,1,1,4,27,60771923,801907648,19700,6.0771923,80.1907648,19.7,59,88,0.59,0.88,1,0.01,9405,94.05,-78364,-78.364,286,0.28600000000000003,409,0.40900000000000003,122,0.122,0,0.0,0,
644.042382,1788180239.911888,752740000,253,1,1,4,27,60771922,801907649,19760,6.0771922,80.19076489999999,19.76,55,78,0.55,0.78,2,0.02,9405,94.05,-78304,-78.304,286,0.28600000000000003,408,0.40800000000000003,88,0.088,0,0.0,0,
644.639238,1788180240.508744,753140000,25,1,1,4,29,60771921,801907648,19860,6.0771920999999995,80.1907648,19.86,67,95,0.67,0.9500000000000001,2,0.02,9405,94.05,-78204,-78.20400000000001,286,0.28600000000000003,408,0.40800000000000003,90,0.09,0,0.0,0,
645.092030,1788180240.961536,753740000,54,1,1,4,29,60771920,801907646,19960,6.077192,80.1907646,19.96,67,95,0.67,0.9500000000000001,4,0.04,9405,94.05,-78104,-78.104,286,0.28600000000000003,406,0.406,112,0.112,0,0.0,0,
645.559481,1788180241.428987,754140000,82,1,1,4,27,60771920,801907645,20000,6.077192,80.1907645,20.0,67,95,0.67,0.9500000000000001,1,0.01,9405,94.05,-78064,-78.06400000000001,286,0.28600000000000003,406,0.406,129,0.129,0,0.0,0,
646.167580,1788180242.037086,754740000,111,1,1,4,29,60771919,801907647,20090,6.0771919,80.1907647,20.09,67,95,0.67,0.9500000000000001,1,0.01,9405,94.05,-77974,-77.974,286,0.28600000000000003,406,0.406,104,0.10400000000000001,0,0.0,0,
646.619333,1788180242.488839,755140000,139,1,1,4,27,60771919,801907647,20130,6.0771919,80.1907647,20.13,67,95,0.67,0.9500000000000001,1,0.01,9405,94.05,-77935,-77.935,286,0.28600000000000003,406,0.406,111,0.111,0,0.0,0,
647.116809,1788180242.986315,755740000,168,1,1,4,29,60771919,801907648,20180,6.0771919,80.1907648,20.18,58,81,0.58,0.81,4,0.04,9405,94.05,-77884,-77.884,286,0.28600000000000003,407,0.40700000000000003,110,0.11,0,0.0,0,
647.539224,1788180243.408730,756140000,196,1,1,4,28,60771918,801907647,20250,6.0771918,80.1907647,20.25,67,95,0.67,0.9500000000000001,3,0.03,9405,94.05,-77814,-77.81400000000001,286,0.28600000000000003,406,0.406,67,0.067,0,0.0,0,
648.198128,1788180244.067634,756740000,225,1,1,4,29,60771918,801907646,20320,6.0771918,80.1907646,20.32,67,95,0.67,0.9500000000000001,2,0.02,9405,94.05,-77744,-77.744,286,0.28600000000000003,406,0.406,117,0.117,0,0.0,0,
648.724376,1788180244.593882,757140000,0,1,1,4,28,60771918,801907643,20350,6.0771918,80.1907643,20.35,67,95,0.67,0.9500000000000001,3,0.03,9405,94.05,-77714,-77.714,286,0.28600000000000003,406,0.406,101,0.101,0,0.0,0,
649.113784,1788180244.983290,757740000,30,1,1,4,29,60771918,801907640,20430,6.0771918,80.190764,20.43,67,95,0.67,0.9500000000000001,1,0.01,9405,94.05,-77634,-77.634,286,0.28600000000000003,406,0.406,128,0.128,0,0.0,0,
649.584278,1788180245.453784,758140000,58,1,1,4,28,60771918,801907640,20460,6.0771918,80.190764,20.46,67,95,0.67,0.9500000000000001,2,0.02,9405,94.05,-77604,-77.604,287,0.28700000000000003,406,0.406,97,0.097,0,0.0,0,
650.038051,1788180245.907557,758740000,87,1,1,4,28,60771918,801907641,20540,6.0771918,80.1907641,20.54,67,95,0.67,0.9500000000000001,3,0.03,9405,94.05,-77524,-77.524,287,0.28700000000000003,407,0.40700000000000003,103,0.10300000000000001,0,0.0,0,
650.618223,1788180246.487729,759140000,115,1,1,4,29,60771918,801907643,20590,6.0771918,80.1907643,20.59,67,95,0.67,0.9500000000000001,4,0.04,9405,94.05,-77474,-77.474,287,0.28700000000000003,407,0.40700000000000003,83,0.083,0,0.0,0,
651.082993,1788180246.952499,759740000,144,1,1,4,28,60771917,801907649,20660,6.077191699999999,80.19076489999999,20.66,67,95,0.67,0.9500000000000001,3,0.03,9405,94.05,-77404,-77.404,286,0.28600000000000003,407,0.40700000000000003,101,0.101,0,0.0,0,
651.565908,1788180247.435414,760140000,173,1,1,4,28,60771918,801907652,20660,6.0771918,80.1907652,20.66,67,95,0.67,0.9500000000000001,5,0.05,9405,94.05,-77404,-77.404,285,0.28500000000000003,407,0.40700000000000003,115,0.115,0,0.0,0,
652.109760,1788180247.979266,760740000,202,1,1,4,29,60771918,801907654,20680,6.0771918,80.19076539999999,20.68,67,95,0.67,0.9500000000000001,1,0.01,9405,94.05,-77384,-77.384,285,0.28500000000000003,407,0.40700000000000003,131,0.131,0,0.0,0,
652.666326,1788180248.535832,761140000,230,1,1,4,29,60771918,801907657,20700,6.0771918,80.1907657,20.7,67,95,0.67,0.9500000000000001,1,0.01,9405,94.05,-77364,-77.364,285,0.28500000000000003,406,0.406,101,0.101,0,0.0,0,
653.060894,1788180248.930400,761740000,3,1,1,4,29,60771918,801907663,20710,6.0771918,80.19076629999999,20.71,58,81,0.58,0.81,4,0.04,9405,94.05,-77354,-77.354,285,0.28500000000000003,406,0.406,82,0.082,0,0.0,0,
653.608925,1788180249.478431,762140000,31,1,1,4,27,60771918,801907665,20720,6.0771918,80.1907665,20.72,67,95,0.67,0.9500000000000001,2,0.02,9405,94.05,-77344,-77.34400000000001,286,0.28600000000000003,406,0.406,93,0.093,0,0.0,0,
654.064252,1788180249.933758,762740000,60,1,1,4,28,60771917,801907667,20760,6.077191699999999,80.1907667,20.76,67,95,0.67,0.9500000000000001,5,0.05,9405,94.05,-77304,-77.304,287,0.28700000000000003,407,0.40700000000000003,77,0.077,0,0.0,0,
654.534019,1788180250.403525,763140000,88,1,1,4,27,60771918,801907667,20760,6.0771918,80.1907667,20.76,59,88,0.59,0.88,2,0.02,9405,94.05,-77304,-77.304,288,0.28800000000000003,407,0.40700000000000003,103,0.10300000000000001,0,0.0,0,
655.105739,1788180250.975245,763740000,117,1,1,4,27,60771918,801907669,20780,6.0771918,80.1907669,20.78,59,88,0.59,0.88,1,0.01,9405,94.05,-77284,-77.284,289,0.289,408,0.40800000000000003,135,0.135,0,0.0,0,
655.560888,1788180251.430394,764140000,145,1,1,4,28,60771918,801907669,20810,6.0771918,80.1907669,20.81,59,88,0.59,0.88,1,0.01,9405,94.05,-77254,-77.254,290,0.29,408,0.40800000000000003,116,0.116,0,0.0,0,
656.045107,1788180251.914613,764740000,174,1,1,4,27,60771918,801907671,20840,6.0771918,80.1907671,20.84,59,87,0.59,0.87,5,0.05,9405,94.05,-77224,-77.224,291,0.291,409,0.40900000000000003,90,0.09,0,0.0,0,
656.622876,1788180252.492382,765140000,202,1,1,4,27,60771919,801907673,20870,6.0771919,80.19076729999999,20.87,59,87,0.59,0.87,4,0.04,9405,94.05,-77194,-77.194,291,0.291,409,0.40900000000000003,117,0.117,0,0.0,0,
657.059550,1788180252.929056,765740000,231,1,1,4,27,60771919,801907676,20900,6.0771919,80.1907676,20.900000000000002,59,87,0.59,0.87,2,0.02,9405,94.05,-77164,-77.164,292,0.292,410,0.41000000000000003,87,0.08700000000000001,0,0.0,0,
657.670341,1788180253.539847,766140000,3,1,1,4,27,60771919,801907677,20940,6.0771919,80.1907677,20.94,59,87,0.59,0.87,4,0.04,9405,94.05,-77124,-77.124,292,0.292,411,0.41100000000000003,116,0.116,0,0.0,0,
658.046309,1788180253.915815,766740000,32,1,1,4,27,60771922,801907678,20980,6.0771922,80.1907678,20.98,59,87,0.59,0.87,6,0.06,9405,94.05,-77084,-77.084,292,0.292,413,0.41300000000000003,73,0.073,0,0.0,0,
658.539399,1788180254.408905,767140000,60,1,1,4,28,60771923,801907680,21010,6.0771923,80.19076799999999,21.01,59,87,0.59,0.87,2,0.02,9405,94.05,-77054,-77.054,292,0.292,413,0.41300000000000003,76,0.076,0,0.0,0,
659.040293,1788180254.909799,767740000,89,1,1,4,28,60771923,801907683,21100,6.0771923,80.1907683,21.1,55,78,0.55,0.78,2,0.02,9405,94.05,-76964,-76.964,291,0.291,412,0.41200000000000003,119,0.11900000000000001,0,0.0,0,
659.586539,1788180255.456045,768140000,117,1,1,4,28,60771924,801907684,21130,6.0771923999999995,80.1907684,21.13,59,87,0.59,0.87,2,0.02,9405,94.05,-76934,-76.934,292,0.292,414,0.41400000000000003,81,0.081,0,0.0,0,
660.051298,1788180255.920804,768740000,146,1,1,4,27,60771923,801907681,21210,6.0771923,80.1907681,21.21,59,87,0.59,0.87,4,0.04,9405,94.05,-76854,-76.854,292,0.292,415,0.41500000000000004,103,0.10300000000000001,0,0.0,0,
660.656422,1788180256.525928,769140000,174,1,1,4,27,60771922,801907681,21290,6.0771922,80.1907681,21.29,59,87,0.59,0.87,2,0.02,9405,94.05,-76774,-76.774,292,0.292,414,0.41400000000000003,133,0.133,0,0.0,0,
661.030260,1788180256.899766,769740000,203,1,1,4,27,60771920,801907682,21420,6.077192,80.1907682,21.42,59,87,0.59,0.87,1,0.01,9405,94.05,-76644,-76.644,292,0.292,414,0.41400000000000003,128,0.128,0,0.0,0,
661.545765,1788180257.415271,770140000,232,1,1,4,28,60771920,801907682,21510,6.077192,80.1907682,21.51,59,87,0.59,0.87,0,0.0,9405,94.05,-76554,-76.554,292,0.292,415,0.41500000000000004,140,0.14,0,0.0,0,
662.044067,1788180257.913573,770740000,5,1,1,4,28,60771920,801907682,21620,6.077192,80.1907682,21.62,55,78,0.55,0.78,1,0.01,9405,94.05,-76444,-76.444,292,0.292,415,0.41500000000000004,139,0.139,0,0.0,0,
662.573297,1788180258.442803,771140000,33,1,1,4,28,60771918,801907683,21730,6.0771918,80.1907683,21.73,59,87,0.59,0.87,6,0.06,9405,94.05,-76334,-76.334,292,0.292,416,0.41600000000000004,97,0.097,0,0.0,0,
663.040622,1788180258.910128,771742000,62,1,1,4,26,60771917,801907683,21850,6.077191699999999,80.1907683,21.85,59,87,0.59,0.87,1,0.01,9405,94.05,-76214,-76.214,292,0.292,416,0.41600000000000004,131,0.131,0,0.0,0,
663.618378,1788180259.487884,772142000,90,1,1,4,27,60771918,801907683,21890,6.0771918,80.1907683,21.89,59,87,0.59,0.87,5,0.05,9405,94.05,-76174,-76.174,293,0.293,417,0.417,108,0.108,0,0.0,0,
664.023693,1788180259.893199,772742000,119,1,1,4,27,60771916,801907676,22070,6.0771916,80.1907676,22.07,59,87,0.59,0.87,0,0.0,9405,94.05,-75994,-75.994,292,0.292,418,0.418,136,0.136,0,0.0,0,
664.567603,1788180260.437109,773142000,147,1,1,4,27,60771915,801907672,22170,6.0771915,80.1907672,22.17,59,87,0.59,0.87,5,0.05,9405,94.05,-75894,-75.894,292,0.292,419,0.419,111,0.111,0,0.0,0,
665.232763,1788180261.102269,773742000,176,1,1,4,26,60771914,801907665,22290,6.077191399999999,80.1907665,22.29,59,87,0.59,0.87,0,0.0,9405,94.05,-75774,-75.774,291,0.291,419,0.419,141,0.14100000000000001,0,0.0,0,
665.566191,1788180261.435697,774142000,204,1,1,4,28,60771912,801907658,22410,6.0771912,80.1907658,22.41,59,87,0.59,0.87,4,0.04,9405,94.05,-75654,-75.654,290,0.29,420,0.42,113,0.113,0,0.0,0,
666.157229,1788180262.026735,774742000,234,1,1,4,28,60771911,801907650,22540,6.077191099999999,80.190765,22.54,59,87,0.59,0.87,3,0.03,9405,94.05,-75524,-75.524,290,0.29,421,0.421,98,0.098,0,0.0,0,
666.640937,1788180262.510443,775142000,6,1,1,4,28,60771911,801907645,22620,6.077191099999999,80.1907645,22.62,59,87,0.59,0.87,1,0.01,9405,94.05,-75444,-75.444,290,0.29,423,0.423,104,0.10400000000000001,0,0.0,0,
667.062698,1788180262.932204,775742000,35,1,1,4,27,60771911,801907636,22750,6.077191099999999,80.1907636,22.75,59,87,0.59,0.87,1,0.01,9405,94.05,-75314,-75.31400000000001,290,0.29,425,0.425,81,0.081,0,0.0,0,
667.563991,1788180263.433497,776142000,63,1,1,4,28,60771910,801907630,22870,6.077191,80.19076299999999,22.87,59,87,0.59,0.87,2,0.02,9405,94.05,-75195,-75.19500000000001,290,0.29,425,0.425,90,0.09,0,0.0,0,
668.095917,1788180263.965423,776742000,92,1,1,4,26,60771913,801907619,23040,6.0771913,80.1907619,23.04,59,87,0.59,0.87,3,0.03,9405,94.05,-75024,-75.024,289,0.289,425,0.425,141,0.14100000000000001,0,0.0,0,
668.561861,1788180264.431367,777142000,120,1,1,4,27,60771915,801907612,23150,6.0771915,80.1907612,23.150000000000002,59,87,0.59,0.87,2,0.02,9405,94.05,-74914,-74.914,288,0.28800000000000003,425,0.425,119,0.11900000000000001,0,0.0,0,
669.060994,1788180264.930500,777742000,149,1,1,4,27,60771917,801907600,23320,6.077191699999999,80.19076,23.32,59,87,0.59,0.87,3,0.03,9405,94.05,-74744,-74.744,287,0.28700000000000003,426,0.426,89,0.089,0,0.0,0,
669.592073,1788180265.461579,778142000,177,1,1,4,27,60771916,801907593,23480,6.0771916,80.1907593,23.48,59,87,0.59,0.87,4,0.04,9405,94.05,-74584,-74.584,286,0.28600000000000003,425,0.425,72,0.07200000000000001,0,0.0,0,
670.061092,1788180265.930598,778742000,206,1,1,4,27,60771915,801907582,23740,6.0771915,80.19075819999999,23.740000000000002,59,87,0.59,0.87,4,0.04,9405,94.05,-74324,-74.324,284,0.28400000000000003,424,0.424,92,0.092,0,0.0,0,
670.640386,1788180266.509892,779142000,234,1,1,4,26,60771914,801907576,23900,6.077191399999999,80.1907576,23.900000000000002,59,87,0.59,0.87,2,0.02,9405,94.05,-74164,-74.164,283,0.28300000000000003,422,0.422,96,0.096,0,0.0,0,
671.095864,1788180266.965370,779742000,7,1,1,4,26,60771912,801907566,24160,6.0771912,80.1907566,24.16,62,90,0.62,0.9,4,0.04,9405,94.05,-73904,-73.904,282,0.28200000000000003,420,0.42,81,0.081,0,0.0,0,
671.581000,1788180267.450506,780142000,36,1,1,4,28,60771911,801907560,24290,6.077191099999999,80.190756,24.29,62,90,0.62,0.9,1,0.01,9405,94.05,-73774,-73.774,282,0.28200000000000003,419,0.419,129,0.129,0,0.0,0,
672.125657,1788180267.995163,780742000,65,1,1,4,28,60771909,801907550,24520,6.0771909,80.190755,24.52,62,90,0.62,0.9,4,0.04,9405,94.05,-73544,-73.544,282,0.28200000000000003,417,0.417,83,0.083,0,0.0,0,
672.594977,1788180268.464483,781142000,93,1,1,4,28,60771906,801907545,24670,6.0771906,80.1907545,24.67,62,90,0.62,0.9,7,0.07,9405,94.05,-73394,-73.394,282,0.28200000000000003,416,0.41600000000000004,107,0.107,0,0.0,0,
673.045859,1788180268.915365,781742000,122,1,1,4,27,60771905,801907538,24900,6.0771904999999995,80.1907538,24.900000000000002,62,90,0.62,0.9,0,0.0,9405,94.05,-73164,-73.164,281,0.281,415,0.41500000000000004,109,0.109,0,0.0,0,
673.623142,1788180269.492648,782142000,150,1,1,4,26,60771903,801907532,25050,6.0771903,80.1907532,25.05,62,90,0.62,0.9,4,0.04,9405,94.05,-73014,-73.014,280,0.28,414,0.41400000000000003,122,0.122,0,0.0,0,
